STR,choice,alt ,asc,species,frog,bird,fish,location1,satoyama,non_satoyama,cultivation1,organic,non_organic,price 
11406,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
11501,1,alt1,0,2,0,1,0,1,1,0,1,1,0,2500
11501,0,alt2,0,3,0,0,1,0,0,1,1,1,0,5000
11501,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
11502,1,alt1,0,3,0,0,1,1,1,0,1,1,0,1000
11502,0,alt2,0,2,0,1,0,0,0,1,0,0,1,5000
11502,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
11503,0,alt1,0,2,0,1,0,1,1,0,1,1,0,3000
11503,1,alt2,0,1,1,0,0,0,0,1,1,1,0,2000
11503,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
11504,0,alt1,0,1,1,0,0,0,0,1,1,1,0,3000
11504,1,alt2,0,2,0,1,0,0,0,1,1,1,0,1000
11504,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
11505,1,alt1,0,1,1,0,0,1,1,0,0,0,1,1000
11505,0,alt2,0,1,1,0,0,0,0,1,0,0,1,3000
11505,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
11506,0,alt1,0,3,0,0,1,0,0,1,1,1,0,2000
11506,1,alt2,0,1,1,0,0,1,1,0,0,0,1,1000
11506,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
11607,1,alt1,0,2,0,1,0,1,1,0,1,1,0,2000
11607,0,alt2,0,1,1,0,0,1,1,0,1,1,0,5000
11607,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
11608,0,alt1,0,3,0,0,1,0,0,1,0,0,1,9000
11608,1,alt2,0,3,0,0,1,1,1,0,1,1,0,1000
11608,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
11609,0,alt1,0,1,1,0,0,0,0,1,1,1,0,2500
11609,0,alt2,0,3,0,0,1,1,1,0,0,0,1,2500
11609,1,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
116010,1,alt1,0,2,0,1,0,0,0,1,0,0,1,1000
116010,0,alt2,0,2,0,1,0,1,1,0,1,1,0,3000
116010,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
116011,0,alt1,0,1,1,0,0,1,1,0,1,1,0,5000
116011,1,alt2,0,3,0,0,1,0,0,1,0,0,1,2000
116011,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
116012,0,alt1,0,1,1,0,0,1,1,0,1,1,0,9000
116012,1,alt2,0,2,0,1,0,1,1,0,0,0,1,2000
116012,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
11707,0,alt1,0,2,0,1,0,1,1,0,1,1,0,2000
11707,0,alt2,0,1,1,0,0,1,1,0,1,1,0,5000
11707,1,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
11708,0,alt1,0,3,0,0,1,0,0,1,0,0,1,9000
11708,0,alt2,0,3,0,0,1,1,1,0,1,1,0,1000
11708,1,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
11709,0,alt1,0,1,1,0,0,0,0,1,1,1,0,2500
11709,0,alt2,0,3,0,0,1,1,1,0,0,0,1,2500
11709,1,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
117010,1,alt1,0,2,0,1,0,0,0,1,0,0,1,1000
117010,0,alt2,0,2,0,1,0,1,1,0,1,1,0,3000
117010,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
117011,0,alt1,0,1,1,0,0,1,1,0,1,1,0,5000
117011,0,alt2,0,3,0,0,1,0,0,1,0,0,1,2000
117011,1,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
117012,0,alt1,0,1,1,0,0,1,1,0,1,1,0,9000
117012,0,alt2,0,2,0,1,0,1,1,0,0,0,1,2000
117012,1,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
118013,0,alt1,0,2,0,1,0,0,0,1,0,0,1,5000
118013,1,alt2,0,1,1,0,0,0,0,1,1,1,0,2500
118013,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
118014,1,alt1,0,3,0,0,1,0,0,1,1,1,0,5000
118014,0,alt2,0,1,1,0,0,1,1,0,1,1,0,9000
118014,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
118015,0,alt1,0,1,1,0,0,0,0,1,1,1,0,2000
118015,1,alt2,0,2,0,1,0,0,0,1,1,1,0,9000
118015,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
118016,0,alt1,0,3,0,0,1,1,1,0,0,0,1,2500
118016,1,alt2,0,2,0,1,0,1,1,0,1,1,0,2500
118016,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
118017,1,alt1,0,3,0,0,1,1,1,0,1,1,0,3000
118017,0,alt2,0,3,0,0,1,0,0,1,1,1,0,9000
118017,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
118018,1,alt1,0,2,0,1,0,0,0,1,1,1,0,9000
118018,0,alt2,0,3,0,0,1,1,1,0,0,0,1,3000
118018,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
119013,0,alt1,0,2,0,1,0,0,0,1,0,0,1,5000
119013,0,alt2,0,1,1,0,0,0,0,1,1,1,0,2500
119013,1,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
119014,0,alt1,0,3,0,0,1,0,0,1,1,1,0,5000
119014,0,alt2,0,1,1,0,0,1,1,0,1,1,0,9000
119014,1,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
119015,0,alt1,0,1,1,0,0,0,0,1,1,1,0,2000
119015,0,alt2,0,2,0,1,0,0,0,1,1,1,0,9000
119015,1,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
119016,0,alt1,0,3,0,0,1,1,1,0,0,0,1,2500
119016,0,alt2,0,2,0,1,0,1,1,0,1,1,0,2500
119016,1,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
119017,0,alt1,0,3,0,0,1,1,1,0,1,1,0,3000
119017,0,alt2,0,3,0,0,1,0,0,1,1,1,0,9000
119017,1,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
119018,0,alt1,0,2,0,1,0,0,0,1,1,1,0,9000
119018,0,alt2,0,3,0,0,1,1,1,0,0,0,1,3000
119018,1,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
12001,0,alt1,0,2,0,1,0,1,1,0,1,1,0,2500
12001,1,alt2,0,3,0,0,1,0,0,1,1,1,0,5000
12001,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
12002,1,alt1,0,3,0,0,1,1,1,0,1,1,0,1000
12002,0,alt2,0,2,0,1,0,0,0,1,0,0,1,5000
12002,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
12003,0,alt1,0,2,0,1,0,1,1,0,1,1,0,3000
12003,1,alt2,0,1,1,0,0,0,0,1,1,1,0,2000
12003,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
12004,1,alt1,0,1,1,0,0,0,0,1,1,1,0,3000
12004,0,alt2,0,2,0,1,0,0,0,1,1,1,0,1000
12004,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
12005,0,alt1,0,1,1,0,0,1,1,0,0,0,1,1000
12005,1,alt2,0,1,1,0,0,0,0,1,0,0,1,3000
12005,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
12006,0,alt1,0,3,0,0,1,0,0,1,1,1,0,2000
12006,1,alt2,0,1,1,0,0,1,1,0,0,0,1,1000
12006,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
12107,0,alt1,0,2,0,1,0,1,1,0,1,1,0,2000
12107,1,alt2,0,1,1,0,0,1,1,0,1,1,0,5000
12107,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
12108,0,alt1,0,3,0,0,1,0,0,1,0,0,1,9000
12108,1,alt2,0,3,0,0,1,1,1,0,1,1,0,1000
12108,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
12109,0,alt1,0,1,1,0,0,0,0,1,1,1,0,2500
12109,1,alt2,0,3,0,0,1,1,1,0,0,0,1,2500
12109,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
121010,1,alt1,0,2,0,1,0,0,0,1,0,0,1,1000
121010,0,alt2,0,2,0,1,0,1,1,0,1,1,0,3000
121010,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
121011,0,alt1,0,1,1,0,0,1,1,0,1,1,0,5000
121011,1,alt2,0,3,0,0,1,0,0,1,0,0,1,2000
121011,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
121012,0,alt1,0,1,1,0,0,1,1,0,1,1,0,9000
121012,1,alt2,0,2,0,1,0,1,1,0,0,0,1,2000
121012,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
12207,1,alt1,0,2,0,1,0,1,1,0,1,1,0,2000
12207,0,alt2,0,1,1,0,0,1,1,0,1,1,0,5000
12207,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
12208,0,alt1,0,3,0,0,1,0,0,1,0,0,1,9000
12208,0,alt2,0,3,0,0,1,1,1,0,1,1,0,1000
12208,1,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
12209,0,alt1,0,1,1,0,0,0,0,1,1,1,0,2500
12209,0,alt2,0,3,0,0,1,1,1,0,0,0,1,2500
12209,1,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
122010,0,alt1,0,2,0,1,0,0,0,1,0,0,1,1000
122010,0,alt2,0,2,0,1,0,1,1,0,1,1,0,3000
122010,1,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
122011,0,alt1,0,1,1,0,0,1,1,0,1,1,0,5000
122011,1,alt2,0,3,0,0,1,0,0,1,0,0,1,2000
122011,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
122012,0,alt1,0,1,1,0,0,1,1,0,1,1,0,9000
122012,1,alt2,0,2,0,1,0,1,1,0,0,0,1,2000
122012,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
123013,0,alt1,0,2,0,1,0,0,0,1,0,0,1,5000
123013,1,alt2,0,1,1,0,0,0,0,1,1,1,0,2500
123013,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
123014,0,alt1,0,3,0,0,1,0,0,1,1,1,0,5000
123014,0,alt2,0,1,1,0,0,1,1,0,1,1,0,9000
123014,1,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
123015,1,alt1,0,1,1,0,0,0,0,1,1,1,0,2000
123015,0,alt2,0,2,0,1,0,0,0,1,1,1,0,9000
123015,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
123016,0,alt1,0,3,0,0,1,1,1,0,0,0,1,2500
123016,1,alt2,0,2,0,1,0,1,1,0,1,1,0,2500
123016,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
123017,1,alt1,0,3,0,0,1,1,1,0,1,1,0,3000
123017,0,alt2,0,3,0,0,1,0,0,1,1,1,0,9000
123017,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
123018,0,alt1,0,2,0,1,0,0,0,1,1,1,0,9000
123018,1,alt2,0,3,0,0,1,1,1,0,0,0,1,3000
123018,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
12401,0,alt1,0,2,0,1,0,1,1,0,1,1,0,2500
12401,0,alt2,0,3,0,0,1,0,0,1,1,1,0,5000
12401,1,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
12402,0,alt1,0,3,0,0,1,1,1,0,1,1,0,1000
12402,0,alt2,0,2,0,1,0,0,0,1,0,0,1,5000
12402,1,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
12403,0,alt1,0,2,0,1,0,1,1,0,1,1,0,3000
12403,0,alt2,0,1,1,0,0,0,0,1,1,1,0,2000
12403,1,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
12404,0,alt1,0,1,1,0,0,0,0,1,1,1,0,3000
12404,0,alt2,0,2,0,1,0,0,0,1,1,1,0,1000
12404,1,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
12405,0,alt1,0,1,1,0,0,1,1,0,0,0,1,1000
12405,0,alt2,0,1,1,0,0,0,0,1,0,0,1,3000
12405,1,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
12406,0,alt1,0,3,0,0,1,0,0,1,1,1,0,2000
12406,0,alt2,0,1,1,0,0,1,1,0,0,0,1,1000
12406,1,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
12501,1,alt1,0,2,0,1,0,1,1,0,1,1,0,2500
12501,0,alt2,0,3,0,0,1,0,0,1,1,1,0,5000
12501,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
12502,1,alt1,0,3,0,0,1,1,1,0,1,1,0,1000
12502,0,alt2,0,2,0,1,0,0,0,1,0,0,1,5000
12502,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
12503,0,alt1,0,2,0,1,0,1,1,0,1,1,0,3000
12503,1,alt2,0,1,1,0,0,0,0,1,1,1,0,2000
12503,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
12504,0,alt1,0,1,1,0,0,0,0,1,1,1,0,3000
12504,1,alt2,0,2,0,1,0,0,0,1,1,1,0,1000
12504,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
12505,1,alt1,0,1,1,0,0,1,1,0,0,0,1,1000
12505,0,alt2,0,1,1,0,0,0,0,1,0,0,1,3000
12505,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
12506,0,alt1,0,3,0,0,1,0,0,1,1,1,0,2000
12506,1,alt2,0,1,1,0,0,1,1,0,0,0,1,1000
12506,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
12607,1,alt1,0,2,0,1,0,1,1,0,1,1,0,2000
12607,0,alt2,0,1,1,0,0,1,1,0,1,1,0,5000
12607,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
12608,0,alt1,0,3,0,0,1,0,0,1,0,0,1,9000
12608,1,alt2,0,3,0,0,1,1,1,0,1,1,0,1000
12608,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
12609,0,alt1,0,1,1,0,0,0,0,1,1,1,0,2500
12609,1,alt2,0,3,0,0,1,1,1,0,0,0,1,2500
12609,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
126010,1,alt1,0,2,0,1,0,0,0,1,0,0,1,1000
126010,0,alt2,0,2,0,1,0,1,1,0,1,1,0,3000
126010,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
126011,0,alt1,0,1,1,0,0,1,1,0,1,1,0,5000
126011,1,alt2,0,3,0,0,1,0,0,1,0,0,1,2000
126011,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
126012,0,alt1,0,1,1,0,0,1,1,0,1,1,0,9000
126012,1,alt2,0,2,0,1,0,1,1,0,0,0,1,2000
126012,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
12707,0,alt1,0,2,0,1,0,1,1,0,1,1,0,2000
12707,0,alt2,0,1,1,0,0,1,1,0,1,1,0,5000
12707,1,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
12708,0,alt1,0,3,0,0,1,0,0,1,0,0,1,9000
12708,0,alt2,0,3,0,0,1,1,1,0,1,1,0,1000
12708,1,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
12709,0,alt1,0,1,1,0,0,0,0,1,1,1,0,2500
12709,0,alt2,0,3,0,0,1,1,1,0,0,0,1,2500
12709,1,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
127010,0,alt1,0,2,0,1,0,0,0,1,0,0,1,1000
127010,0,alt2,0,2,0,1,0,1,1,0,1,1,0,3000
127010,1,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
127011,0,alt1,0,1,1,0,0,1,1,0,1,1,0,5000
127011,0,alt2,0,3,0,0,1,0,0,1,0,0,1,2000
127011,1,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
127012,0,alt1,0,1,1,0,0,1,1,0,1,1,0,9000
127012,0,alt2,0,2,0,1,0,1,1,0,0,0,1,2000
127012,1,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
12807,1,alt1,0,2,0,1,0,1,1,0,1,1,0,2000
12807,0,alt2,0,1,1,0,0,1,1,0,1,1,0,5000
12807,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
12808,0,alt1,0,3,0,0,1,0,0,1,0,0,1,9000
12808,1,alt2,0,3,0,0,1,1,1,0,1,1,0,1000
12808,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
12809,0,alt1,0,1,1,0,0,0,0,1,1,1,0,2500
12809,0,alt2,0,3,0,0,1,1,1,0,0,0,1,2500
12809,1,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
128010,1,alt1,0,2,0,1,0,0,0,1,0,0,1,1000
128010,0,alt2,0,2,0,1,0,1,1,0,1,1,0,3000
128010,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
128011,0,alt1,0,1,1,0,0,1,1,0,1,1,0,5000
128011,1,alt2,0,3,0,0,1,0,0,1,0,0,1,2000
128011,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
128012,0,alt1,0,1,1,0,0,1,1,0,1,1,0,9000
128012,1,alt2,0,2,0,1,0,1,1,0,0,0,1,2000
128012,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
129013,0,alt1,0,2,0,1,0,0,0,1,0,0,1,5000
129013,0,alt2,0,1,1,0,0,0,0,1,1,1,0,2500
129013,1,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
129014,0,alt1,0,3,0,0,1,0,0,1,1,1,0,5000
129014,0,alt2,0,1,1,0,0,1,1,0,1,1,0,9000
129014,1,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
129015,1,alt1,0,1,1,0,0,0,0,1,1,1,0,2000
129015,0,alt2,0,2,0,1,0,0,0,1,1,1,0,9000
129015,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
129016,1,alt1,0,3,0,0,1,1,1,0,0,0,1,2500
129016,0,alt2,0,2,0,1,0,1,1,0,1,1,0,2500
129016,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
129017,0,alt1,0,3,0,0,1,1,1,0,1,1,0,3000
129017,0,alt2,0,3,0,0,1,0,0,1,1,1,0,9000
129017,1,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
129018,0,alt1,0,2,0,1,0,0,0,1,1,1,0,9000
129018,0,alt2,0,3,0,0,1,1,1,0,0,0,1,3000
129018,1,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
130013,0,alt1,0,2,0,1,0,0,0,1,0,0,1,5000
130013,1,alt2,0,1,1,0,0,0,0,1,1,1,0,2500
130013,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
130014,0,alt1,0,3,0,0,1,0,0,1,1,1,0,5000
130014,0,alt2,0,1,1,0,0,1,1,0,1,1,0,9000
130014,1,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
130015,1,alt1,0,1,1,0,0,0,0,1,1,1,0,2000
130015,0,alt2,0,2,0,1,0,0,0,1,1,1,0,9000
130015,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
130016,0,alt1,0,3,0,0,1,1,1,0,0,0,1,2500
130016,1,alt2,0,2,0,1,0,1,1,0,1,1,0,2500
130016,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
130017,0,alt1,0,3,0,0,1,1,1,0,1,1,0,3000
130017,0,alt2,0,3,0,0,1,0,0,1,1,1,0,9000
130017,1,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
130018,0,alt1,0,2,0,1,0,0,0,1,1,1,0,9000
130018,0,alt2,0,3,0,0,1,1,1,0,0,0,1,3000
130018,1,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
13101,1,alt1,0,2,0,1,0,1,1,0,1,1,0,2500
13101,0,alt2,0,3,0,0,1,0,0,1,1,1,0,5000
13101,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
13102,1,alt1,0,3,0,0,1,1,1,0,1,1,0,1000
13102,0,alt2,0,2,0,1,0,0,0,1,0,0,1,5000
13102,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
13103,0,alt1,0,2,0,1,0,1,1,0,1,1,0,3000
13103,1,alt2,0,1,1,0,0,0,0,1,1,1,0,2000
13103,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
13104,0,alt1,0,1,1,0,0,0,0,1,1,1,0,3000
13104,1,alt2,0,2,0,1,0,0,0,1,1,1,0,1000
13104,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
13105,1,alt1,0,1,1,0,0,1,1,0,0,0,1,1000
13105,0,alt2,0,1,1,0,0,0,0,1,0,0,1,3000
13105,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
13106,1,alt1,0,3,0,0,1,0,0,1,1,1,0,2000
13106,0,alt2,0,1,1,0,0,1,1,0,0,0,1,1000
13106,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
13207,1,alt1,0,2,0,1,0,1,1,0,1,1,0,2000
13207,0,alt2,0,1,1,0,0,1,1,0,1,1,0,5000
13207,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
13208,0,alt1,0,3,0,0,1,0,0,1,0,0,1,9000
13208,1,alt2,0,3,0,0,1,1,1,0,1,1,0,1000
13208,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
13209,1,alt1,0,1,1,0,0,0,0,1,1,1,0,2500
13209,0,alt2,0,3,0,0,1,1,1,0,0,0,1,2500
13209,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
132010,1,alt1,0,2,0,1,0,0,0,1,0,0,1,1000
132010,0,alt2,0,2,0,1,0,1,1,0,1,1,0,3000
132010,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
132011,0,alt1,0,1,1,0,0,1,1,0,1,1,0,5000
132011,1,alt2,0,3,0,0,1,0,0,1,0,0,1,2000
132011,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
132012,0,alt1,0,1,1,0,0,1,1,0,1,1,0,9000
132012,1,alt2,0,2,0,1,0,1,1,0,0,0,1,2000
132012,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
13307,1,alt1,0,2,0,1,0,1,1,0,1,1,0,2000
13307,0,alt2,0,1,1,0,0,1,1,0,1,1,0,5000
13307,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
13308,0,alt1,0,3,0,0,1,0,0,1,0,0,1,9000
13308,1,alt2,0,3,0,0,1,1,1,0,1,1,0,1000
13308,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
13309,1,alt1,0,1,1,0,0,0,0,1,1,1,0,2500
13309,0,alt2,0,3,0,0,1,1,1,0,0,0,1,2500
13309,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
133010,0,alt1,0,2,0,1,0,0,0,1,0,0,1,1000
133010,1,alt2,0,2,0,1,0,1,1,0,1,1,0,3000
133010,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
133011,0,alt1,0,1,1,0,0,1,1,0,1,1,0,5000
133011,1,alt2,0,3,0,0,1,0,0,1,0,0,1,2000
133011,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
133012,0,alt1,0,1,1,0,0,1,1,0,1,1,0,9000
133012,1,alt2,0,2,0,1,0,1,1,0,0,0,1,2000
133012,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
134013,0,alt1,0,2,0,1,0,0,0,1,0,0,1,5000
134013,1,alt2,0,1,1,0,0,0,0,1,1,1,0,2500
134013,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
134014,1,alt1,0,3,0,0,1,0,0,1,1,1,0,5000
134014,0,alt2,0,1,1,0,0,1,1,0,1,1,0,9000
134014,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
134015,1,alt1,0,1,1,0,0,0,0,1,1,1,0,2000
134015,0,alt2,0,2,0,1,0,0,0,1,1,1,0,9000
134015,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
134016,0,alt1,0,3,0,0,1,1,1,0,0,0,1,2500
134016,1,alt2,0,2,0,1,0,1,1,0,1,1,0,2500
134016,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
134017,1,alt1,0,3,0,0,1,1,1,0,1,1,0,3000
134017,0,alt2,0,3,0,0,1,0,0,1,1,1,0,9000
134017,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
134018,0,alt1,0,2,0,1,0,0,0,1,1,1,0,9000
134018,1,alt2,0,3,0,0,1,1,1,0,0,0,1,3000
134018,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
135013,0,alt1,0,2,0,1,0,0,0,1,0,0,1,5000
135013,1,alt2,0,1,1,0,0,0,0,1,1,1,0,2500
135013,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
135014,1,alt1,0,3,0,0,1,0,0,1,1,1,0,5000
135014,0,alt2,0,1,1,0,0,1,1,0,1,1,0,9000
135014,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
135015,0,alt1,0,1,1,0,0,0,0,1,1,1,0,2000
135015,0,alt2,0,2,0,1,0,0,0,1,1,1,0,9000
135015,1,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
135016,0,alt1,0,3,0,0,1,1,1,0,0,0,1,2500
135016,1,alt2,0,2,0,1,0,1,1,0,1,1,0,2500
135016,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
135017,1,alt1,0,3,0,0,1,1,1,0,1,1,0,3000
135017,0,alt2,0,3,0,0,1,0,0,1,1,1,0,9000
135017,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
135018,0,alt1,0,2,0,1,0,0,0,1,1,1,0,9000
135018,1,alt2,0,3,0,0,1,1,1,0,0,0,1,3000
135018,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
13601,1,alt1,0,2,0,1,0,1,1,0,1,1,0,2500
13601,0,alt2,0,3,0,0,1,0,0,1,1,1,0,5000
13601,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
13602,1,alt1,0,3,0,0,1,1,1,0,1,1,0,1000
13602,0,alt2,0,2,0,1,0,0,0,1,0,0,1,5000
13602,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
13603,1,alt1,0,2,0,1,0,1,1,0,1,1,0,3000
13603,0,alt2,0,1,1,0,0,0,0,1,1,1,0,2000
13603,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
13604,0,alt1,0,1,1,0,0,0,0,1,1,1,0,3000
13604,1,alt2,0,2,0,1,0,0,0,1,1,1,0,1000
13604,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
13605,1,alt1,0,1,1,0,0,1,1,0,0,0,1,1000
13605,0,alt2,0,1,1,0,0,0,0,1,0,0,1,3000
13605,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
13606,1,alt1,0,3,0,0,1,0,0,1,1,1,0,2000
13606,0,alt2,0,1,1,0,0,1,1,0,0,0,1,1000
13606,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
13701,1,alt1,0,2,0,1,0,1,1,0,1,1,0,2500
13701,0,alt2,0,3,0,0,1,0,0,1,1,1,0,5000
13701,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
13702,1,alt1,0,3,0,0,1,1,1,0,1,1,0,1000
13702,0,alt2,0,2,0,1,0,0,0,1,0,0,1,5000
13702,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
13703,1,alt1,0,2,0,1,0,1,1,0,1,1,0,3000
13703,0,alt2,0,1,1,0,0,0,0,1,1,1,0,2000
13703,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
13704,0,alt1,0,1,1,0,0,0,0,1,1,1,0,3000
13704,1,alt2,0,2,0,1,0,0,0,1,1,1,0,1000
13704,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
13705,0,alt1,0,1,1,0,0,1,1,0,0,0,1,1000
